,device_id,zip,size,trainrow,testrow
13138,-6546866982237651874,12,9,,20782.0
13139,-6546708599724520930,12,28,60352.0,
13140,-6546679724322032259,12,5,,78051.0
13141,-6546621850508848038,12,25,,27174.0
13142,-6546492000425330854,12,1,,44642.0
13143,-6546462127192958170,12,1,,101535.0
13144,-6546462127192958170,348,6,,101535.0
13145,-6545904285423485746,12,4,,92833.0
13146,-6545904285423485746,477,49,,92833.0
13147,-6545623408499770653,12,7,,79675.0
13148,-6545116070539837272,479,45,56619.0,
13149,-6544989864147339918,53,58,,90092.0
13150,-6544989864147339918,257,36,,90092.0
13151,-6544988902588726536,476,11,,47380.0
13152,-6544843111653756072,12,4,4211.0,
13153,-6544623634504954654,12,1,,50825.0
13154,-6544623634504954654,448,9,,50825.0
13155,-6544296479245186885,12,5,,68987.0
13156,-6544162745310993192,12,3,,110995.0
13157,-6543435375851014392,12,24,,89327.0
13158,-6543185744295922823,12,51,,39423.0
13159,-6543185744295922823,307,30,,39423.0
13160,-6543185744295922823,308,5,,39423.0
13161,-6542990369714353997,12,12,34274.0,
13162,-6542990369714353997,101,94,34274.0,
13163,-6542703849563649059,12,1,21623.0,
13164,-6542569337839283646,12,11,24837.0,
13165,-6542569337839283646,298,85,24837.0,
13166,-6542278333141687557,12,68,,12537.0
13167,-6542093539413689868,12,230,68480.0,
13168,-6541767052417727216,12,1,,81955.0
13169,-6541573857720225206,12,1,,50658.0
13170,-6541468804486391290,12,4,69622.0,
13171,-6541468804486391290,309,29,69622.0,
13172,-6541346880805932312,12,5,,
13173,-6541303532586477445,449,4,,7658.0
13174,-6541303532586477445,476,10,,7658.0
13175,-6540846937002490957,12,3,,3764.0
13176,-6540846937002490957,80,7,,3764.0
13177,-6540623292245047842,12,72,71519.0,
13178,-6540623292245047842,421,9,71519.0,
13179,-6540623292245047842,476,19,71519.0,
13180,-6540623292245047842,500,7,71519.0,
13181,-6540008090704743870,12,6,,26231.0
13182,-6540008090704743870,476,9,,26231.0
13183,-6540008090704743870,504,22,,26231.0
13184,-6539854489388451711,12,4,,99853.0
13185,-6539854489388451711,104,49,,99853.0
13186,-6539483247918125913,12,19,,26062.0
13187,-6539368096307017876,12,35,15969.0,
13188,-6539078909255878889,12,21,,55727.0
13189,-6539078909255878889,345,1,,55727.0
13190,-6538603324945829350,12,34,17016.0,
13191,-6538603324945829350,505,530,17016.0,
13192,-6537903813588686115,12,1,,27243.0
13193,-6537587455316302996,12,808,,28425.0
13194,-6537587455316302996,273,53,,28425.0
13195,-6536877657300150623,12,1,26880.0,
13196,-6536749781831474091,12,1,,20007.0
13197,-6536453182283980448,12,12,12519.0,
13198,-6536423827702931670,12,3,,77074.0
13199,-6536423827702931670,116,53,,77074.0
13200,-6536320558510166779,12,11,,96142.0
13201,-6536181576467971182,12,1,,19058.0
13202,-6536181576467971182,274,2,,19058.0
13203,-6535732546341795712,12,4,,51512.0
13204,-6535732546341795712,625,24,,51512.0
13205,-6535563070680371470,12,2,19637.0,
13206,-6535506645706595404,12,1,34341.0,
13207,-6535319936622055314,12,3,,98347.0
13208,-6535295367107194641,219,26,67793.0,
13209,-6534756990850549699,12,5,,82414.0
13210,-6534736867512000760,12,4,,95132.0
13211,-6534736867512000760,80,158,,95132.0
13212,-6534736867512000760,81,10,,95132.0
13213,-6534660689849396298,12,6,,29330.0
13214,-6534660689849396298,80,423,,29330.0
13215,-6532753044953625662,12,25,,68973.0
13216,-6532568594895284384,12,1,,93449.0
13217,-6532568594895284384,217,14,,93449.0
13218,-6532355827535397853,12,4,,28171.0
13219,-6532355827535397853,216,112,,28171.0
13220,-6532200766991494950,530,2,,64745.0
13221,-6531817628580037140,12,8,,84047.0
13222,-6531373891037102906,351,11,,76018.0
13223,-6531229799086163012,12,2,,85262.0
13224,-6531201497418154997,251,143,69432.0,
13225,-6531201497418154997,295,24,69432.0,
13226,-6530719181702510239,12,13,,20453.0
13227,-6530719181702510239,552,56,,20453.0
13228,-6530496888922074527,12,2,,62931.0
13229,-6530496888922074527,449,12,,62931.0
13230,-6530467924877990071,12,1,57205.0,
13231,-6529880926288036639,12,18,,41663.0
13232,-6529813807775154091,12,7,,74313.0
13233,-6529369237168401982,12,1,,29716.0
13234,-6528725050572252719,12,2,,96809.0
13235,-6528469759598975156,12,6,,89871.0
13236,-6528101462912111028,12,5,,42408.0
13237,-6528101462912111028,101,1,,42408.0
13238,-6528065164352464769,476,44,,73054.0
13239,-6527961207299915149,12,57,17529.0,
13240,-6527729141475661678,12,4,3241.0,
13241,-6527586259263278354,12,1,,42859.0
13242,-6527113809755129529,12,2,,7393.0
13243,-6527113809755129529,336,13,,7393.0
13244,-6526930116679983793,12,96,,110449.0
13245,-6526930116679983793,243,20,,110449.0
13246,-6526930116679983793,267,13,,110449.0
13247,-6526612636684818179,12,135,,59877.0
13248,-6526612636684818179,273,9,,59877.0
13249,-6525732961682152512,12,1,,104534.0
13250,-6525551931970290111,12,5,,65455.0
13251,-6524856960475284576,12,3,,52325.0
13252,-6524856960475284576,15,20,,52325.0
13253,-6524458321840875305,12,7,,107631.0
13254,-6523954623698885941,12,22,,75304.0
13255,-6523954623698885941,298,9,,75304.0
13256,-6523528655903042811,12,5,,88646.0
13257,-6523333582910430731,12,23,,97893.0
13258,-6523054673123976529,12,12,,82787.0
13259,-6522538336290101429,12,2,,21521.0
13260,-6522242549515042018,12,10,16937.0,
13261,-6521938440254414578,12,11,,45823.0
13262,-6521938440254414578,15,149,,45823.0
13263,-6521877336105413086,12,2,31829.0,
13264,-6521835257595769528,12,2,72025.0,
13265,-6521768124882636972,12,2,,102821.0
13266,-6521768124882636972,273,6,,102821.0
13267,-6521699346660468822,294,151,29956.0,
13268,-6521664526918418832,12,1,70641.0,
13269,-6521664526918418832,165,113,70641.0,
13270,-6521294444364894697,12,26,,82937.0
13271,-6521294444364894697,453,15,,82937.0
13272,-6520528079936601553,12,27,,107135.0
13273,-6520319683324014464,12,7,,41264.0
13274,-6519261182279245924,421,38,71124.0,
13275,-6519232547114977556,12,2,61797.0,
13276,-6519183417014821161,476,8,,106689.0
13277,-6518841288110247038,12,1,52127.0,
13278,-6518841288110247038,273,9,52127.0,
13279,-6518321336937483894,12,48,29897.0,
13280,-6518321336937483894,267,12,29897.0,
13281,-6518039075903157627,12,2,67188.0,
13282,-6518039075903157627,96,224,67188.0,
13283,-6517713201012700962,12,1,35874.0,
13284,-6517097511703261714,233,161,28332.0,
13285,-6516598915652574133,12,47,13925.0,
13286,-6516598915652574133,272,3,13925.0,
13287,-6516598915652574133,273,20,13925.0,
13288,-6516487792294467574,12,29,,60028.0
13289,-6516487792294467574,403,67,,60028.0
13290,-6515540502996202994,12,1,,66871.0
13291,-6515540502996202994,16,3,,66871.0
13292,-6515540502996202994,138,3,,66871.0
13293,-6515404293353103180,12,1,68056.0,
13294,-6515269256063189537,12,97,53368.0,
13295,-6515269256063189537,476,78,53368.0,
13296,-6515269256063189537,504,86,53368.0,
13297,-6514690068952151649,476,6,1638.0,
13298,-6514259152763945804,12,28,,18177.0
13299,-6514179849104692100,430,8,32300.0,
13300,-6514105322286392012,274,1,36731.0,
13301,-6513891458516555912,12,4,44542.0,
13302,-6513732827204244181,294,39,,43624.0
13303,-6513462169067214748,12,1,,64539.0
13304,-6513393480272616139,12,1,30151.0,
13305,-6512712554319989005,297,115,,110750.0
13306,-6512279442948563885,328,11,,48199.0
13307,-6512279442948563885,350,2,,48199.0
13308,-6512004740163336062,12,1,,49529.0
13309,-6511934367130135554,12,69,65485.0,
13310,-6511209914471082542,80,12,,60440.0
13311,-6511209914471082542,257,1,,60440.0
13312,-6510702954245613122,12,17,,103647.0
13313,-6510702954245613122,97,74,,103647.0
13314,-6510680360023501546,12,14,22999.0,
13315,-6510680360023501546,405,504,22999.0,
13316,-6510333336319256739,12,1,,76810.0
13317,-6509628930270106259,12,7,,44978.0
13318,-6509628930270106259,175,34,,44978.0
13319,-6509367272567483137,212,4,,89314.0
13320,-6509367272567483137,213,1,,89314.0
13321,-6509058576438078300,12,57,,69438.0
13322,-6508086610910248552,497,1,67263.0,
13323,-6507802571796405858,12,1,,58741.0
13324,-6507218319785683749,12,1,57276.0,
13325,-6507218319785683749,129,2,57276.0,
13326,-6507118836232853340,12,1,,82009.0
13327,-6507118175118428774,477,20,,94446.0
13328,-6506951307184241843,12,4,,31871.0
13329,-6506951307184241843,216,119,,31871.0
13330,-6506780997048140203,12,38,55034.0,
13331,-6506780997048140203,296,39,55034.0,
13332,-6506583334681525092,12,11,47328.0,
13333,-6506583334681525092,236,130,47328.0,
13334,-6506151850253064354,12,9,,
13335,-6505911254323825652,12,29,56891.0,
13336,-6505871068277850464,12,2,,74049.0
13337,-6505871068277850464,243,16,,74049.0
13338,-6505871068277850464,263,5,,74049.0
13339,-6505871068277850464,264,2,,74049.0
13340,-6505871068277850464,265,20,,74049.0
13341,-6505366811361306417,12,1,,18060.0
13342,-6505366811361306417,209,203,,18060.0
13343,-6505366811361306417,210,14,,18060.0
13344,-6505366811361306417,236,1,,18060.0
13345,-6505134435157308245,12,2,,70606.0
13346,-6504666719937194229,12,52,,76027.0
13347,-6504643513065809708,12,27,,109387.0
13348,-6504643513065809708,307,9,,109387.0
13349,-6504395362344956543,12,27,65250.0,
13350,-6504395362344956543,257,89,65250.0,
13351,-6504395362344956543,504,32,65250.0,
13352,-6503953541803660237,12,6,6290.0,
13353,-6503227928972193579,12,85,,87076.0
13354,-6502005636581840686,12,90,,70668.0
13355,-6502005636581840686,197,232,,70668.0
13356,-6501991406925076952,12,6,66010.0,
13357,-6500836125170467555,12,1,6173.0,
13358,-6500527583026879809,12,1,,97139.0
13359,-6500230987156348799,298,14,70797.0,
13360,-6500122404390229494,289,44,60765.0,
13361,-6500059394192238597,12,66,,99368.0
13362,-6500059394192238597,104,7,,99368.0
13363,-6499584317767753214,12,38,,37267.0
13364,-6499584317767753214,419,4,,37267.0
13365,-6499246972716426315,12,2,,100875.0
13366,-6499246972716426315,15,28,,100875.0
13367,-6498764080749894683,12,17,31857.0,
13368,-6498279850033996658,257,15,,66060.0
13369,-6498279850033996658,297,17,,66060.0
13370,-6498180574107152938,75,5,19936.0,
13371,-6498156252352992094,12,5,54721.0,
13372,-6498131103422275352,12,15,,781.0
13373,-6498131103422275352,257,2,,781.0
13374,-6498131103422275352,273,2,,781.0
13375,-6498053574300669821,12,25,41917.0,
13376,-6497312826034683994,12,181,,29459.0
13377,-6496623850426115973,12,3,41225.0,
13378,-6496586568232862224,12,39,,95405.0
13379,-6496414347466618416,351,89,,45554.0
13380,-6496052378661745786,12,2,,49610.0
13381,-6496052378661745786,257,41,,49610.0
13382,-6495996101911900064,12,13,,76925.0
13383,-6495303330948269546,12,4,,8514.0
13384,-6495303330948269546,351,311,,8514.0
13385,-6494846326231063326,12,4,,63055.0
13386,-6494472842916111711,12,8,,96641.0
13387,-6494472842916111711,267,2,,96641.0
13388,-6494442170979752305,12,1,70018.0,
13389,-6494442170979752305,421,4,70018.0,
13390,-6494006041620976130,12,1,,17230.0
13391,-6493564205782969925,12,3,63475.0,
13392,-6493223502674988259,12,2,,994.0
13393,-6493114099460584224,12,9,,89852.0
13394,-6493114099460584224,297,1,,89852.0
13395,-6493114099460584224,298,2,,89852.0
13396,-6492918888593034856,12,20,,68336.0
13397,-6492918888593034856,531,66,,68336.0
13398,-6492880179011041882,12,5,,80144.0
13399,-6491855782325991154,12,4,2417.0,
13400,-6491855782325991154,257,15,2417.0,
13401,-6491607282708920727,12,3,,99019.0
13402,-6491607282708920727,374,72,,99019.0
13403,-6491490443335705437,12,5,,61355.0
13404,-6491485896758262708,476,75,,70329.0
13405,-6491485896758262708,504,11,,70329.0
13406,-6491314223857979324,12,1,67454.0,
13407,-6491314223857979324,257,1,67454.0,
13408,-6491314223857979324,377,74,67454.0,
13409,-6491262231290190657,12,2,,
13410,-6491118734144336723,12,4,,56787.0
13411,-6491118734144336723,351,76,,56787.0
13412,-6491079853069802078,370,151,,107945.0
13413,-6490641111313618023,12,6,,50285.0
13414,-6490641111313618023,15,2,,50285.0
13415,-6490299719055803067,12,7,,90833.0
13416,-6489980546993876282,12,4,,32123.0
13417,-6489980546993876282,80,30,,32123.0
13418,-6489980546993876282,101,1,,32123.0
13419,-6489389891908528803,12,3,34925.0,
13420,-6489389891908528803,316,3,34925.0,
13421,-6489343941152819262,12,36,,15290.0
13422,-6489256781052041746,12,14,12890.0,
13423,-6489256781052041746,257,7,12890.0,
13424,-6488693954321234442,12,22,,38157.0
13425,-6488693954321234442,15,22,,38157.0
13426,-6488693954321234442,405,4,,38157.0
13427,-6487375767384646345,12,30,68281.0,
13428,-6486794198258701974,12,13,33170.0,
13429,-6486752645445405891,448,54,52558.0,
13430,-6486102087785410143,12,1,43621.0,
13431,-6486102087785410143,78,292,43621.0,
13432,-6486084345406572046,12,4,,
13433,-6486018401537162573,12,2,,96015.0
13434,-6485944382119468564,12,11,,79083.0
13435,-6485841393079338228,12,1,,94457.0
13436,-6485836672533857324,12,7,34938.0,
13437,-6485274573205242800,12,5,70331.0,
13438,-6485274573205242800,476,61,70331.0,
13439,-6485274573205242800,477,27,70331.0,
13440,-6485100835235655232,12,57,,2646.0
13441,-6485094870820151600,12,11,42857.0,
13442,-6485094870820151600,421,6,42857.0,
13443,-6484952715041651515,12,13,,35660.0
13444,-6484120616138455806,12,3,,
13445,-6483689322295504312,12,1,,67204.0
13446,-6483429714357136741,12,1,,35454.0
13447,-6483429714357136741,307,24,,35454.0
13448,-6483374888771084163,12,6,,29163.0
13449,-6483374888771084163,316,10,,29163.0
13450,-6483271130362571208,12,1,,79736.0
13451,-6483271130362571208,15,43,,79736.0
13452,-6483271130362571208,113,123,,79736.0
13453,-6482928907299119094,12,46,6977.0,
13454,-6482834098684966835,12,12,,84297.0
13455,-6482834098684966835,188,167,,84297.0
13456,-6482834098684966835,363,1,,84297.0
13457,-6482351373673174962,15,42,,77431.0
13458,-6482351373673174962,330,181,,77431.0
13459,-6480905948663223047,12,6,,93506.0
13460,-6480721862108788034,12,47,,34697.0
13461,-6480591991083841148,12,6,,79191.0
13462,-6480591991083841148,267,157,,79191.0
13463,-6480406875803951938,12,2,32590.0,
13464,-6479865295418838437,12,35,,53809.0
13465,-6479865295418838437,317,55,,53809.0
13466,-6479451296522124375,12,4,36939.0,
13467,-6478886806014327762,12,2,,76724.0
13468,-6478864160391328254,12,1,39391.0,
13469,-6478833999002542455,12,1,,91663.0
13470,-6478833999002542455,271,54,,91663.0
13471,-6478803633827724941,12,6,,45568.0
13472,-6477927698978724029,264,3,,56063.0
13473,-6477927698978724029,273,18,,56063.0
13474,-6477605648410088430,12,91,,91044.0
13475,-6477183529717172007,12,9,,95312.0
13476,-6477178854324858245,12,7,39647.0,
13477,-6476486144331420361,12,64,17149.0,
13478,-6476135314886587447,12,5,,8276.0
13479,-6475844790718679064,12,1,,44467.0
13480,-6475001087252710926,12,17,,50870.0
13481,-6473799942552760796,12,77,,70448.0
13482,-6473469018190748229,12,20,58461.0,
13483,-6473332302305219700,346,267,,86435.0
13484,-6473332302305219700,350,5,,86435.0
13485,-6473249789080591683,81,230,,30417.0
13486,-6472964114396114172,194,47,,67936.0
13487,-6472964114396114172,217,16,,67936.0
13488,-6472721020348117231,12,13,20726.0,
13489,-6472620127413038057,12,7,62136.0,
13490,-6471507346247833938,12,4,,81515.0
13491,-6471507346247833938,351,10,,81515.0
13492,-6471161214991880430,12,15,64978.0,
13493,-6470832367207241523,12,54,,58706.0
13494,-6470832367207241523,608,1,,58706.0
13495,-6470832367207241523,609,9,,58706.0
13496,-6470832367207241523,623,94,,58706.0
13497,-6470832367207241523,624,1,,58706.0
13498,-6470832367207241523,625,149,,58706.0
13499,-6470609369540549852,12,9,,36044.0
13500,-6470609369540549852,273,2513,,36044.0
13501,-6469807454559527599,12,8,,
13502,-6469805712861045653,12,1,17209.0,
13503,-6469805712861045653,295,22,17209.0,
13504,-6469604961229535762,12,2,,95634.0
13505,-6469497907609147411,81,9,,28152.0
13506,-6469461610430487190,12,108,,53411.0
13507,-6469461610430487190,178,105,,53411.0
13508,-6469448607022233912,12,3,9096.0,
13509,-6469448607022233912,451,142,9096.0,
13510,-6469162127802284740,12,4,45469.0,
13511,-6469162127802284740,295,7,45469.0,
13512,-6469162127802284740,297,281,45469.0,
13513,-6469026045772465017,12,2,11407.0,
13514,-6469026045772465017,298,373,11407.0,
13515,-6468882107516412131,12,33,18978.0,
13516,-6468432741100661768,12,4,52203.0,
13517,-6467980750468338733,12,100,,33278.0
13518,-6467903731828542944,97,30,29208.0,
13519,-6466731758088392872,12,5,,24651.0
13520,-6465800092901261039,12,13,,
13521,-6465800092901261039,166,53,,
13522,-6465776161478627955,12,4,44741.0,
13523,-6465776161478627955,80,96,44741.0,
13524,-6465136553564553783,101,2,,94549.0
13525,-6464682746750018669,246,2,,14634.0
13526,-6464245724483213103,12,64,,31544.0
13527,-6464240445376359923,12,9,,44082.0
13528,-6464226553371541580,129,60,47422.0,
13529,-6464088668920596984,15,4,20737.0,
13530,-6463811436644805031,12,126,,91453.0
13531,-6463663563763855521,12,29,,9897.0
13532,-6463182054040142265,529,13,,105053.0
13533,-6463177254355548532,12,53,54600.0,
13534,-6462746163621960367,12,1,30138.0,
13535,-6462717301345186552,12,1,37386.0,
13536,-6462708028171073103,80,83,,72771.0
13537,-6461987626651057380,12,6,67637.0,
13538,-6461987626651057380,296,37,67637.0,
13539,-6461983610575664647,477,87,,29962.0
13540,-6461933921786713886,12,1,11448.0,
13541,-6461894720720204108,12,15,,29877.0
13542,-6461894720720204108,475,13,,29877.0
13543,-6461740018918437294,101,37,6422.0,
13544,-6461299730620484562,12,5,50281.0,
13545,-6461299730620484562,302,208,50281.0,
13546,-6461126149105375438,12,25,31625.0,
13547,-6461089426528313330,12,7,,46139.0
13548,-6461068304319792060,12,3,,30124.0
13549,-6461068304319792060,316,124,,30124.0
13550,-6461056743549394179,12,5,,77508.0
13551,-6461056743549394179,146,51,,77508.0
13552,-6460843516395972441,296,3,,71260.0
13553,-6460780991283628647,12,2,,
13554,-6460703524117324236,12,7,,23719.0
13555,-6460144225334443345,12,10,12513.0,
13556,-6460144225334443345,75,22,12513.0,
13557,-6460073436383939453,12,41,35916.0,
13558,-6459776313772210102,297,58,61288.0,
13559,-6459238024833818839,12,3,,18636.0
13560,-6459067266376518242,476,24,17777.0,
13561,-6459067266376518242,504,53,17777.0,
13562,-6458314645300956099,12,59,48002.0,
13563,-6458236370929201174,12,6,65510.0,
13564,-6457915844263450509,12,31,,89540.0
13565,-6457701318586744352,12,12,,101540.0
13566,-6457701318586744352,401,5,,101540.0
13567,-6457701318586744352,402,26,,101540.0
13568,-6457584325615968738,476,125,,94529.0
13569,-6457580283374096651,12,20,,19819.0
13570,-6457113130932857948,12,3,70781.0,
13571,-6455825190035993114,12,11,15770.0,
13572,-6455822150967381480,12,12,71814.0,
13573,-6455736595667658604,44,23,,107314.0
13574,-6455663014193846485,12,1,,65379.0
13575,-6455663014193846485,315,16,,65379.0
13576,-6455223632309840000,402,118,,83930.0
13577,-6455145091643517498,12,31,52290.0,
